OrderID,OrderDate,ShipDate,CustomerID,Region,ProductID,Quantity,UnitPrice,Discount,Sales,Cost,Profit,Priority
1030,2023-09-20,2023-09-24,CUST-0352,Central,61,1,845.7,0.1,761.13,768.82,-7.69,Low
1031,2023-06-03,2023-06-11,CUST-0099,East,63,5,163.51,0.05,776.67,501.55,275.12,Critical
1032,2024-07-27,2024-07-30,CUST-0224,South,10,4,705.75,0.0,2823.0,1775.48,1047.52,High
1033,2023-05-20,2023-05-23,CUST-0015,North,72,1,1235.84,0.15,1050.46,787.16,263.3,Low
1034,2024-05-12,2024-05-22,CUST-0011,East,22,5,765.69,0.05,3637.03,2348.75,1288.28,High
1035,2023-03-07,2023-03-10,CUST-0209,North,24,1,975.42,0.1,877.88,605.85,272.03,Medium
1036,2023-04-25,2023-05-05,CUST-0293,Central,31,9,930.3,0.15,7116.79,6067.17,1049.62,High
1037,2024-05-23,2024-05-29,CUST-0047,West,32,6,350.62,0.05,1998.53,1813.56,184.97,Critical
1038,2023-08-30,2023-09-02,CUST-0217,West,37,1,611.28,0.0,611.28,424.5,186.78,Medium
1039,2023-10-09,2023-10-10,CUST-0226,South,66,9,476.28,0.15,3643.54,2876.85,766.69,Critical
1040,2024-06-30,2024-07-07,CUST-0192,East,82,12,132.9,0.15,1355.58,1275.84,79.74,Critical
1041,2024-11-30,2024-12-08,CUST-0127,North,38,4,749.04,0.05,2846.35,2287.16,559.19,High
1042,2023-11-12,2023-11-16,CUST-0011,Central,9,4,819.2,0.0,3276.8,2340.56,936.24,High
1043,2024-07-19,2024-07-28,CUST-0197,North,93,8,674.62,0.0,5396.96,4119.84,1277.12,Medium
1044,2024-03-29,2024-04-03,CUST-0199,East,101,11,331.16,0.05,3460.62,2759.68,700.94,Low
1045,2023-08-30,2023-09-05,CUST-0153,West,42,1,62.68,0.1,56.41,58.58,-2.17,Critical
1046,2023-02-04,2023-02-11,CUST-0141,East,126,1,662.32,0.1,596.09,432.89,163.2,High
1047,2024-03-08,,CUST-0052,West,67,3,394.79,0.15,1006.71,769.08,237.63,High
1048,2024-03-06,2024-03-07,CUST-0309,Central,84,3,1012.81,0.1,2734.59,1875.57,859.02,Low
1049,2024-10-18,2024-10-19,CUST-0329,West,114,8,149.85,0.0,1198.8,888.0,310.8,Critical
1050,2023-07-24,2023-07-26,CUST-0322,North,81,11,955.96,0.15,8938.23,7353.5,1584.73,Low
1051,2023-06-11,2023-06-18,CUST-0128,Central,34,12,236.39,0.15,2411.18,2344.32,66.86,High
1052,2024-04-07,2024-04-17,CUST-0245,West,67,1,394.79,0.0,394.79,256.36,138.43,High
1053,2023-10-16,2023-10-19,CUST-0102,East,107,2,1009.7,0.05,1918.43,1311.3,607.13,Critical
1054,2024-01-22,2024-01-31,CUST-0293,West,6,3,711.23,0.0,2133.69,1680.06,453.63,Medium
1055,2023-04-02,2023-04-03,CUST-0237,West,68,2,627.88,0.0,1255.76,738.68,517.08,Critical
1056,2024-09-24,2024-09-26,CUST-0220,Central,67,6,394.79,0.0,2368.74,1538.16,830.58,High
1057,2023-06-24,2023-07-01,CUST-0291,East,4,7,435.23,,2589.62,2847.32,-257.7,Critical
1058,2024-11-20,2024-11-24,CUST-0254,East,58,5,185.6,0.0,928.0,779.85,148.15,High
1059,2023-10-22,2023-10-29,CUST-0383,South,98,4,10.46,0.0,41.84,25.36,16.48,Medium
1060,2024-09-06,2024-09-09,CUST-0111,North,49,3,220.23,0.1,594.62,471.93,122.69,Critical
1061,2023-05-30,2023-06-09,CUST-0015,North,68,4,627.88,0.0,2511.52,1477.36,1034.16,Critical
1062,2023-09-12,2023-09-13,CUST-0190,Central,118,14,472.2,0.0,6610.8,5463.5,1147.3,Critical
1063,2023-05-17,2023-05-24,CUST-0166,South,55,8,142.68,0.1,1027.3,1087.12,-59.82,High
1064,2023-03-16,2023-03-22,CUST-0049,Central,16,3,175.37,0.0,526.11,404.7,121.41,Medium
1065,2024-04-27,2024-05-02,CUST-0182,Central,12,4,1269.08,,5076.32,3153.0,1923.32,Critical
1066,2023-11-06,2023-11-07,CUST-0203,North,34,6,236.39,0.15,1205.59,1172.16,33.43,Medium
1067,2023-09-24,2023-10-02,CUST-0087,Central,127,1,238.66,0.05,226.73,179.44,47.29,Medium
1068,2023-04-02,2023-04-07,CUST-0163,Central,111,5,481.62,0.0,2408.1,1990.15,417.95,Low
1069,2023-11-17,2023-11-23,CUST-0023,West,128,7,405.61,0.05,2697.31,1905.54,791.77,Critical
1070,2023-10-17,2023-10-23,CUST-0135,Central,68,7,627.88,,3735.89,2585.38,1150.51,Critical
1071,2023-06-18,2023-06-26,CUST-0162,South,39,2,965.05,0.15,1640.58,1440.38,200.2,Low
1072,2023-07-13,2023-07-14,CUST-0077,East,59,2,643.0,0.0,1286.0,1179.82,106.18,Critical
1073,2023-09-24,2023-10-02,CUST-0084,South,112,1,742.37,0.0,742.37,623.84,118.53,Low
1074,2024-03-28,2024-04-05,CUST-0183,Central,125,8,12.4,0.1,89.28,77.52,11.76,Low
1075,2023-06-01,2023-06-06,CUST-0064,North,24,18,975.42,0.0,17557.56,10905.3,6652.26,Medium
1076,2023-06-22,2023-07-02,CUST-0384,Central,70,2,1142.57,0.15,1942.37,1410.58,531.79,Medium
1077,2024-08-20,2024-08-27,CUST-0003,Central,147,10,963.63,0.0,9636.3,7138.0,2498.3,Low
1078,2023-09-10,2023-09-11,CUST-0394,South,25,17,837.8,0.05,13530.47,10789.9,2740.57,High
1079,2024-11-28,2024-12-08,CUST-0349,East,101,3,331.16,0.05,943.81,752.64,191.17,Low
1080,2023-11-28,2023-12-06,CUST-0079,East,21,4,260.85,0.1,939.06,862.32,76.74,Critical
1081,2024-10-05,2024-10-06,CUST-0138,Central,2,6,885.06,0.05,5044.84,3257.88,1786.96,Critical
1082,2023-11-29,2023-11-30,CUST-0375,Central,34,7,236.39,0.0,1654.73,1367.52,287.21,High
1083,2023-11-27,2023-12-04,CUST-0029,East,141,6,758.93,0.15,3870.54,2776.56,1093.98,Low
1084,2024-02-13,2024-02-15,CUST-0131,West,62,3,712.29,0.1,1923.18,1434.15,489.03,Low
1085,2023-08-02,2023-08-05,CUST-0084,South,104,7,310.02,0.05,2061.63,1631.7,429.93,Low
1086,2023-11-02,2023-11-05,CUST-0252,South,80,3,505.03,0.15,1287.83,1352.76,-64.93,High
1087,2024-11-12,2024-11-20,CUST-0050,North,132,6,364.6,0.0,2187.6,1838.34,349.26,Critical
1088,2024-02-02,2024-02-09,CUST-0244,North,145,4,87.94,0.15,299.0,239.28,59.72,Low
1089,2024-03-08,2024-03-15,CUST-0189,Central,48,1,412.85,0.1,371.57,325.08,46.49,Low
1090,2023-02-11,2023-02-14,CUST-0263,North,119,11,686.72,0.0,7553.92,6294.97,1258.95,Critical
1091,2024-06-23,2024-07-01,CUST-0323,Central,22,3,765.69,0.05,2182.22,1409.25,772.97,Critical
1092,2023-03-23,2023-03-28,CUST-0245,North,39,12,965.05,0.0,11580.6,8642.28,2938.32,Medium
1093,2024-06-19,2024-06-28,CUST-0219,North,146,10,737.8,0.0,7378.0,6587.5,790.5,Low
1094,2023-02-16,2023-02-23,CUST-0263,East,131,5,152.39,0.1,685.76,564.4,121.36,Low
1095,2024-04-20,2024-04-25,CUST-0339,Central,65,7,254.43,0.05,1691.96,1171.73,520.23,Low
1096,2024-05-30,2024-06-02,CUST-0009,East,119,7,686.72,0.0,4807.04,4005.89,801.15,Critical
1097,2023-02-16,2023-02-26,CUST-0043,South,77,4,1159.58,,4406.4,2898.96,1507.44,Critical
1098,2024-11-17,2024-11-20,CUST-0231,Central,68,4,627.88,0.05,2385.94,1477.36,908.58,Medium
1099,2023-07-09,2023-07-16,CUST-0041,Central,67,7,394.79,0.0,2763.53,1794.52,969.01,Low
1100,2023-01-06,2023-01-14,CUST-0203,East,4,4,435.23,0.0,1740.92,1627.04,113.88,Critical
1101,2024-12-09,2024-12-19,CUST-0208,Central,125,3,12.4,0.05,35.34,29.07,6.27,High
1102,2024-12-08,2024-12-11,CUST-0345,South,78,2,717.48,0.0,1434.96,1328.66,106.3,Medium
1103,2023-01-15,2023-01-16,CUST-0098,East,5,6,257.76,0.0,1546.56,1081.5,465.06,Medium
1104,2024-05-07,,CUST-0333,West,62,2,712.29,0.1,1282.12,956.1,326.02,Medium
1105,2023-03-30,2023-04-06,CUST-0155,South,38,9,749.04,0.1,6067.22,5146.11,921.11,Low
1106,2023-04-30,2023-05-08,CUST-0086,West,114,9,149.85,0.1,1213.78,999.0,214.78,Low
1107,2024-04-05,2024-04-15,CUST-0300,West,52,7,732.84,0.05,4873.39,3664.22,1209.17,Critical
1108,2023-02-22,2023-03-01,CUST-0171,,27,8,730.68,0.1,5260.9,5514.56,-253.66,Critical
1109,2024-08-15,2024-08-23,CUST-0306,Central,75,7,272.51,0.0,1907.57,1603.0,304.57,Critical
1110,2024-05-12,2024-05-13,CUST-0263,Central,125,8,12.4,0.0,99.2,77.52,21.68,Low
1111,2024-03-08,2024-03-13,CUST-0296,North,142,8,889.09,0.0,7112.72,6027.76,1084.96,Critical
1112,2024-04-29,2024-05-06,CUST-0060,South,89,6,818.22,0.1,4418.39,4125.48,292.91,Low
1113,2023-06-15,2023-06-23,CUST-0148,West,121,10,355.94,0.05,3381.43,3095.1,286.33,Medium
1114,2024-06-03,2024-06-11,CUST-0113,Central,87,4,1034.88,,3518.59,2571.12,947.47,Medium
1115,2023-10-28,2023-11-05,CUST-0371,South,107,2,1009.7,,1918.43,1311.3,607.13,Medium
1116,2024-09-28,2024-10-01,CUST-0107,North,23,2,304.91,0.1,548.84,358.72,190.12,Medium
1117,2023-07-24,2023-07-31,CUST-0081,Central,126,3,662.32,0.0,1986.96,1298.67,688.29,Critical
1118,2023-11-07,2023-11-08,CUST-0121,West,143,1,699.09,0.0,699.09,559.27,139.82,High
1119,2023-09-25,2023-09-26,CUST-0183,West,45,5,987.17,0.15,4195.47,3143.85,1051.62,Low
1120,2023-12-12,2023-12-21,CUST-0221,East,59,8,643.0,0.0,5144.0,4719.28,424.72,Medium
1121,2024-05-13,2024-05-22,CUST-0133,North,91,9,28.1,,252.9,214.29,38.61,High
1122,2023-06-04,2023-06-12,CUST-0354,Central,27,1,730.68,0.0,730.68,689.32,41.36,Critical
1123,2023-04-24,2023-04-25,CUST-0055,Central,27,2,730.68,0.15,1242.16,1378.64,-136.48,Low
1124,2023-06-21,2023-06-24,CUST-0323,East,53,8,1186.34,0.05,9016.18,5931.68,3084.5,High
1125,2024-12-26,2024-12-29,CUST-0227,Central,128,4,405.61,0.0,1622.44,1088.88,533.56,High
1126,2023-12-09,2023-12-16,CUST-0071,East,52,7,732.84,0.1,4616.89,3664.22,952.67,Low
1127,2023-09-09,2023-09-12,CUST-0243,North,74,1,108.38,0.15,92.12,96.77,-4.65,Low
1128,2023-09-30,2023-10-03,CUST-0191,South,93,12,674.62,0.0,8095.44,6179.76,1915.68,Critical
1129,2023-08-22,2023-08-30,CUST-0071,South,106,1,650.41,0.1,585.37,528.79,56.58,High
1130,2023-01-31,2023-02-02,CUST-0227,West,3,5,364.26,0.15,1548.1,1702.15,-154.05,Low
1131,2023-12-13,2023-12-14,CUST-0162,South,43,5,508.91,0.1,2290.1,2068.75,221.35,Critical
1132,2023-02-07,2023-02-16,CUST-0339,West,148,3,201.59,0.0,604.77,435.09,169.68,High
1133,2024-03-05,2024-03-11,CUST-0206,Central,78,7,717.48,0.05,4771.24,4650.31,120.93,Low
1134,2023-10-14,2023-10-22,CUST-0271,Central,38,7,749.04,0.1,4718.95,4002.53,716.42,Medium
1135,2024-07-11,2024-07-18,CUST-0320,Central,114,6,149.85,0.05,854.14,666.0,188.14,Medium
1136,2023-11-05,2023-11-12,CUST-0044,East,138,3,1023.93,0.05,2918.2,2275.41,642.79,Medium
1137,2024-06-16,,CUST-0277,North,55,2,142.68,0.0,285.36,271.78,13.58,High
1138,2024-06-17,2024-06-26,CUST-0175,West,6,3,711.23,0.0,2133.69,1680.06,453.63,High
1139,2023-09-05,2023-09-07,CUST-0397,North,109,2,1141.48,0.15,1940.52,1574.46,366.06,Low
1140,2024-01-17,2024-01-18,CUST-0133,,91,10,28.1,0.0,281.0,238.1,42.9,Low
1141,2024-04-04,2024-04-10,CUST-0153,Central,2,3,885.06,0.1,2389.66,1628.94,760.72,Medium
1142,2024-08-18,2024-08-23,CUST-0290,Central,60,5,61.01,0.05,289.8,224.3,65.5,High
1143,2024-11-13,2024-11-22,CUST-0367,Central,36,8,884.26,0.1,6366.67,4236.0,2130.67,Medium
1144,2023-04-18,2023-04-24,CUST-0168,Central,150,2,537.46,0.0,1074.92,702.56,372.36,Critical
1145,2023-04-11,2023-04-13,CUST-0076,South,106,1,650.41,0.0,650.41,528.79,121.62,Low
1146,2024-03-11,2024-03-13,CUST-0067,South,55,2,142.68,0.1,256.82,271.78,-14.96,High
1147,2024-11-24,2024-12-01,CUST-0270,South,144,6,802.82,0.15,4094.38,3763.2,331.18,High
1148,2024-08-21,,CUST-0256,South,113,5,739.43,,3327.44,2240.7,1086.74,Medium
1149,2023-05-28,2023-05-31,CUST-0259,West,125,6,12.4,0.1,66.96,58.14,8.82,Low
1150,2024-12-12,2024-12-15,CUST-0109,South,122,4,425.22,0.0,1700.88,1339.28,361.6,High
1151,2023-05-02,2023-05-08,CUST-0309,South,29,1,274.08,0.0,274.08,238.33,35.75,High
1152,2023-02-11,2023-02-16,CUST-0268,West,31,4,930.3,0.05,3535.14,2696.52,838.62,High
1153,2023-11-07,2023-11-10,CUST-0151,South,8,9,131.02,0.0,1179.18,737.01,442.17,Critical
1154,2023-02-19,2023-02-27,CUST-0157,North,56,11,1156.86,0.0,12725.46,8157.38,4568.08,Low
1155,2023-05-06,2023-05-13,CUST-0281,North,18,5,844.96,0.0,4224.8,3225.05,999.75,Critical
1156,2024-08-09,2024-08-16,CUST-0159,Central,116,5,1098.97,0.05,5220.11,3591.4,1628.71,Critical
1157,2024-09-12,2024-09-20,CUST-0068,West,130,7,703.81,0.1,4434.0,3328.85,1105.15,Critical
1158,2023-06-02,2023-06-12,CUST-0373,North,23,11,304.91,0.15,2850.91,1972.96,877.95,Critical
1159,2024-02-01,2024-02-02,CUST-0120,South,87,5,1034.88,0.15,4398.24,3213.9,1184.34,Critical
1160,2023-10-12,2023-10-22,CUST-0331,East,43,7,508.91,0.0,3562.37,2896.25,666.12,High
1161,2024-07-28,2024-08-01,CUST-0331,East,144,3,802.82,0.0,2408.46,1881.6,526.86,Low
1162,2024-08-06,2024-08-07,CUST-0268,West,122,1,425.22,0.15,361.44,334.82,26.62,Low
1163,2024-11-05,2024-11-09,CUST-0273,West,5,3,257.76,0.05,734.62,540.75,193.87,Medium
1164,2024-12-23,2025-01-02,CUST-0297,South,22,12,765.69,0.15,7810.04,5637.0,2173.04,High
1165,2024-02-16,2024-02-22,CUST-0302,East,126,7,662.32,0.0,4636.24,3030.23,1606.01,Critical
1166,2023-07-04,2023-07-11,CUST-0213,East,136,1,896.73,0.05,851.89,759.94,91.95,High
1167,2023-04-04,2023-04-09,CUST-0059,East,139,8,199.28,0.0,1594.24,1107.12,487.12,Medium
1168,2023-07-07,2023-07-14,CUST-0131,East,40,1,59.25,0.05,56.29,55.9,0.39,Medium
1169,2023-03-02,,CUST-0315,North,47,6,571.95,0.0,3431.7,2257.68,1174.02,High
1170,2024-02-04,2024-02-10,CUST-0051,North,37,2,611.28,0.1,1100.3,849.0,251.3,High
1171,2024-01-20,2024-01-30,CUST-0062,East,52,1,732.84,0.0,732.84,523.46,209.38,Medium
1172,2024-05-19,2024-05-24,CUST-0261,Central,99,14,580.96,0.0,8133.44,4870.32,3263.12,Low
1173,2023-11-22,2023-11-30,CUST-0238,Central,105,3,530.77,0.0,1592.31,1068.66,523.65,Low
1174,2024-02-22,2024-03-02,CUST-0325,West,5,7,257.76,0.05,1714.1,1261.75,452.35,Low
1175,2023-09-10,2023-09-20,CUST-0391,Central,33,5,278.46,0.05,1322.68,1313.5,9.18,Critical
1176,2024-04-01,2024-04-07,CUST-0043,Central,53,2,1186.34,0.0,2372.68,1482.92,889.76,Medium
1177,2023-09-09,2023-09-10,CUST-0276,South,143,4,699.09,,2516.72,2237.08,279.64,Low
1178,2024-04-20,,CUST-0318,North,43,2,508.91,0.0,1017.82,827.5,190.32,Critical
1179,2023-10-07,2023-10-11,CUST-0307,North,98,21,10.46,0.05,208.68,133.14,75.54,High
1180,2023-02-16,2023-02-21,CUST-0083,Central,145,8,87.94,0.0,703.52,478.56,224.96,Low
1181,2024-02-09,2024-02-14,CUST-0358,East,36,5,884.26,,3758.1,2647.5,1110.6,Critical
1182,2023-08-04,2023-08-09,CUST-0313,Central,82,7,132.9,0.05,883.78,744.24,139.54,Critical
1183,2023-10-07,2023-10-15,CUST-0126,,88,8,198.66,0.0,1589.28,1052.48,536.8,High
1184,2023-01-17,2023-01-25,CUST-0355,West,1,8,719.38,0.15,4891.78,4756.24,135.54,Low
1185,2023-01-10,2023-01-18,CUST-0345,West,106,8,650.41,0.15,4422.79,4230.32,192.47,Critical
1186,2024-07-05,2024-07-13,CUST-0042,East,138,7,1023.93,,7167.51,5309.29,1858.22,Low
1187,2023-12-28,2023-12-31,CUST-0193,Central,92,5,1162.83,0.1,5232.73,3460.8,1771.93,Low
1188,2023-05-08,2023-05-09,CUST-0237,North,50,13,203.67,0.1,2382.94,1961.31,421.63,Medium
1189,2023-01-21,2023-01-23,CUST-0389,North,92,5,1162.83,0.0,5814.15,3460.8,2353.35,High
1190,2023-08-15,2023-08-20,CUST-0120,South,93,5,674.62,0.0,3373.1,2574.9,798.2,Critical
1191,2024-12-21,2024-12-25,CUST-0362,Central,54,5,465.39,0.0,2326.95,1955.4,371.55,Critical
1192,2023-04-24,2023-04-27,CUST-0143,Central,129,6,1110.78,0.1,5998.21,4039.2,1959.01,Medium
1193,2024-11-06,2024-11-08,CUST-0379,Central,145,1,87.94,0.0,87.94,59.82,28.12,Medium
1194,2023-03-08,2023-03-17,CUST-0066,North,146,2,737.8,0.0,1475.6,1317.5,158.1,High
1195,2023-07-16,2023-07-21,CUST-0348,East,137,4,142.54,0.15,484.64,504.56,-19.92,Critical
1196,2023-01-03,2023-01-10,CUST-0219,East,83,1,208.13,0.1,187.32,172.01,15.31,High
1197,2023-05-05,2023-05-11,CUST-0349,Central,120,5,786.46,0.1,3539.07,3574.8,-35.73,Low
1198,2023-08-18,2023-08-26,CUST-0025,North,108,5,743.15,0.15,3158.39,3231.1,-72.71,High
1199,2023-01-06,2023-01-16,CUST-0201,West,86,1,755.13,0.0,755.13,705.73,49.4,Low
1200,2023-08-20,2023-08-24,CUST-0354,South,20,2,689.15,0.0,1378.3,1052.14,326.16,Medium
1179,2023-10-07,2023-10-11,CUST-0307,North,98,21,10.46,0.05,208.68,133.14,75.54,High
866,2023-09-15,2023-09-17,CUST-0099,East,7,7,972.79,0.15,5788.1,5361.86,426.24,Low
102,2024-08-04,2024-08-07,CUST-0306,East,14,6,356.16,0.0,2136.96,1795.74,341.22,Low
440,2024-02-12,2024-02-21,CUST-0242,South,68,15,627.88,0.0,9418.2,5540.1,3878.1,Critical
59,2023-11-06,2023-11-10,CUST-0102,South,124,6,1063.46,0.0,6380.76,4116.6,2264.16,Critical
1121,2024-05-13,2024-05-22,CUST-0133,North,91,9,28.1,,252.9,214.29,38.61,High
324,2023-12-23,2024-01-02,CUST-0181,South,45,3,987.17,0.05,2813.43,1886.31,927.12,Low
975,2024-03-03,2024-03-04,CUST-0236,East,30,1,1205.36,0.0,1205.36,777.65,427.71,Critical
412,2024-08-21,2024-08-25,CUST-0120,West,26,5,524.26,0.0,2621.3,1541.95,1079.35,High
856,2023-09-01,2023-09-11,CUST-0339,South,43,4,508.91,0.0,2035.64,1655.0,380.64,High
